DSID,energy,inputeventfile,(inputconffile)
302047, 13000, group.phys-gener.QBHPythia8.302047.QBH_photonjet_n1_Mth03500.TXT.mc15_v1
302048, 13000, group.phys-gener.QBHPythia8.302048.QBH_photonjet_n1_Mth04000.TXT.mc15_v1
302049, 13000, group.phys-gener.QBHPythia8.302049.QBH_photonjet_n1_Mth04500.TXT.mc15_v1
302050, 13000, group.phys-gener.QBHPythia8.302050.QBH_photonjet_n1_Mth05000.TXT.mc15_v1
302051, 13000, group.phys-gener.QBHPythia8.302051.QBH_photonjet_n1_Mth05500.TXT.mc15_v1
302052, 13000, group.phys-gener.QBHPythia8.302052.QBH_photonjet_n1_Mth06000.TXT.mc15_v1
302053, 13000, group.phys-gener.QBHPythia8.302053.QBH_photonjet_n1_Mth06500.TXT.mc15_v1
302054, 13000, group.phys-gener.QBHPythia8.302054.QBH_photonjet_n1_Mth07000.TXT.mc15_v1
302055, 13000, group.phys-gener.MadGraph5.302055.2UEDRPP1000GeV4Top.TXT.mc15_v1
302056, 13000, group.phys-gener.MadGraph5.302056.2UEDRPP1200GeV4Top.TXT.mc15_v1
302057, 13000, group.phys-gener.MadGraph5.302057.2UEDRPP1400GeV4Top.TXT.mc15_v1
302058, 13000, group.phys-gener.MadGraph5.302058.2UEDRPP1600GeV4Top.TXT.mc15_v1
302059, 13000, group.phys-gener.MadGraph5.302059.2UEDRPP1800GeV4Top.TXT.mc15_v1
302060, 13000, group.phys-gener.madgraph.302060.pp_tptp_zjmumuj.TXT.mc15_v1
302061, 13000, group.phys-gener.madgraph.302061.pp_tptp_zjmumuj.TXT.mc15_v1
302062, 13000, group.phys-gener.madgraph.302062.pp_tptp_zjmumuj.TXT.mc15_v1
302063, 13000, group.phys-gener.madgraph.302063.pp_tptp_zjmumuj.TXT.mc15_v1
302064, 13000, group.phys-gener.madgraph.302064.pp_tptp_zjmumuj.TXT.mc15_v1
302065, 13000, group.phys-gener.madgraph.302065.pp_tptp_zjmumuj.TXT.mc15_v1
302468, 13000, group.phys-gener.protoslhef.302468.TTS_M500.TXT.mc15_v1
302469, 13000, group.phys-gener.protoslhef.302469.TTS_M600.TXT.mc15_v1
302470, 13000, group.phys-gener.protoslhef.302470.TTS_M700.TXT.mc15_v1
302471, 13000, group.phys-gener.protoslhef.302471.TTS_M750.TXT.mc15_v1
302472, 13000, group.phys-gener.protoslhef.302472.TTS_M800.TXT.mc15_v1
302473, 13000, group.phys-gener.protoslhef.302473.TTS_M850.TXT.mc15_v1
302474, 13000, group.phys-gener.protoslhef.302474.TTS_M900.TXT.mc15_v1
302475, 13000, group.phys-gener.protoslhef.302475.TTS_M950.TXT.mc15_v1
302476, 13000, group.phys-gener.protoslhef.302476.TTS_M1000.TXT.mc15_v1
302477, 13000, group.phys-gener.protoslhef.302477.TTS_M1050.TXT.mc15_v1
302478, 13000, group.phys-gener.protoslhef.302478.TTS_M1100.TXT.mc15_v1
302479, 13000, group.phys-gener.protoslhef.302479.TTS_M1150.TXT.mc15_v1
302480, 13000, group.phys-gener.protoslhef.302480.TTS_M1200.TXT.mc15_v1
302481, 13000, group.phys-gener.protoslhef.302481.TTS_M1300.TXT.mc15_v1
302482, 13000, group.phys-gener.protoslhef.302482.TTS_M1400.TXT.mc15_v1
302483, 13000, group.phys-gener.protoslhef.302483.TTD_M700.TXT.mc15_v1
302484, 13000, group.phys-gener.protoslhef.302484.TTD_M950.TXT.mc15_v1
302485, 13000, group.phys-gener.protoslhef.302485.TTD_M1200.TXT.mc15_v1
302486, 13000, group.phys-gener.protoslhef.302486.BBS_M500.TXT.mc15_v1
302487, 13000, group.phys-gener.protoslhef.302487.BBS_M600.TXT.mc15_v1
302488, 13000, group.phys-gener.protoslhef.302488.BBS_M700.TXT.mc15_v1
302489, 13000, group.phys-gener.protoslhef.302489.BBS_M750.TXT.mc15_v1
302490, 13000, group.phys-gener.protoslhef.302490.BBS_M800.TXT.mc15_v1
302491, 13000, group.phys-gener.protoslhef.302491.BBS_M850.TXT.mc15_v1
302492, 13000, group.phys-gener.protoslhef.302492.BBS_M900.TXT.mc15_v1
302493, 13000, group.phys-gener.protoslhef.302493.BBS_M950.TXT.mc15_v1
302494, 13000, group.phys-gener.protoslhef.302494.BBS_M1000.TXT.mc15_v1
302495, 13000, group.phys-gener.protoslhef.302495.BBS_M1050.TXT.mc15_v1
302496, 13000, group.phys-gener.protoslhef.302496.BBS_M1100.TXT.mc15_v1
302497, 13000, group.phys-gener.protoslhef.302497.BBS_M1150.TXT.mc15_v1
302498, 13000, group.phys-gener.protoslhef.302498.BBS_M1200.TXT.mc15_v1
302499, 13000, group.phys-gener.protoslhef.302499.BBS_M1300.TXT.mc15_v1
302500, 13000, group.phys-gener.protoslhef.302500.BBS_M1400.TXT.mc15_v1
302501, 13000, group.phys-gener.protoslhef.302501.BBD_M700.TXT.mc15_v1
302502, 13000, group.phys-gener.protoslhef.302502.BBD_M950.TXT.mc15_v1
302503, 13000, group.phys-gener.protoslhef.302503.BBD_M1200.TXT.mc15_v1
302504, 13000, group.phys-gener.protoslhef.302504.XX_M500.TXT.mc15_v1
302505, 13000, group.phys-gener.protoslhef.302505.XX_M700.TXT.mc15_v1
302506, 13000, group.phys-gener.protoslhef.302506.XX_M800.TXT.mc15_v1
302507, 13000, group.phys-gener.protoslhef.302507.XX_M900.TXT.mc15_v1
302508, 13000, group.phys-gener.protoslhef.302508.XX_M1000.TXT.mc15_v1
302509, 13000, group.phys-gener.protoslhef.302509.XX_M1100.TXT.mc15_v1
302510, 13000, group.phys-gener.protoslhef.302510.XX_M1200.TXT.mc15_v1
302511, 13000, group.phys-gener.protoslhef.302511.XX_M1400.TXT.mc15_v1
302512, 13000, group.phys-gener.protoslhef.302512.YY_M500.TXT.mc15_v1
302513, 13000, group.phys-gener.protoslhef.302513.YY_M700.TXT.mc15_v1
302514, 13000, group.phys-gener.protoslhef.302514.YY_M800.TXT.mc15_v1
302515, 13000, group.phys-gener.protoslhef.302515.YY_M900.TXT.mc15_v1
302516, 13000, group.phys-gener.protoslhef.302516.YY_M1000.TXT.mc15_v1
302517, 13000, group.phys-gener.protoslhef.302517.YY_M1100.TXT.mc15_v1
302518, 13000, group.phys-gener.protoslhef.302518.YY_M1200.TXT.mc15_v1
